time,layer,p025,p10,p25,p50,p75,p90,p975
t24,c4,4.040809843458136,4.5041136142263225,4.963548984436235,5.5291791348128445,6.159266686137499,6.787533469024423,7.565766044235895
t24,c5,9.140089362551226,9.915306290666372,10.66457041058146,11.563641714472288,12.538508777438224,13.485998897135119,14.629814260739309
t24,c6,4.521413131927365,4.904896909803018,5.275542370332789,5.7202943458010465,6.202540915340858,6.671244677376418,7.23706647630648
t24,c7,4.5407504274628945,4.8925696546092805,5.230435042476805,5.633260077937259,6.06710892076286,6.486084275935757,6.9886287768104856
t24,c8,0.961305362356779,1.0861627479394484,1.2115762487521533,1.3679733688694318,1.544559114511658,1.7229012332508264,1.9466771030467307
t25,c0,5.229527059824022,5.6730695397719675,6.1017630497178565,6.6161691485982725,7.173941997778441,7.716051054192279,8.37048813441585
t25,c1,1.1133801681337712,2.0579521529557807,3.565888804229802,6.56775528241077,12.096678224645709,20.96035585068407,38.742749946711754
t25,c2,4.762676551437478,5.1666230928070505,5.557046261903612,6.0255302829302915,6.533509616324974,7.027223495566468,7.62323764765251
t25,c3,4.692681958410426,5.090691906466872,5.475377228255494,5.936976182022769,6.437490005987385,6.923948027797434,7.511202868273068
t25,c4,4.024156313011207,4.485550653800857,4.943092537006283,5.506391536129575,6.133882285667775,6.759559770764667,7.534584988939267
t25,c5,9.128152982803275,9.902357526545138,10.650643154816212,11.548540328337188,12.522134276456455,13.468387033866449,14.61070864680804
t25,c6,4.534300922615965,4.918877778809729,5.290579723446484,5.736599415489389,6.220220575819111,6.690260326361764,7.257694938078201
t25,c7,4.562036984120021,4.915505502508319,5.254954767498406,5.659668204023225,6.0955508842334085,6.516490351457452,7.021390727679545
t25,c8,0.9659036579055396,1.0913582846800682,1.2173716867989801,1.374516914863468,1.5519473384612716,1.731142536568212,1.9559888129448928
t26,c0,5.1818259891064296,5.621322701442844,6.046105888485693,6.555819838072387,7.108504968646508,7.645669183559226,8.294136823508977
t26,c1,1.184982162477395,2.1367133773588054,3.621202707931558,6.50739046904357,11.693940972663011,19.818348668244504,35.73566932692702
t26,c2,4.711826109683702,5.111459769451573,5.497714444130121,5.9611965257711415,6.463752233768228,6.952194797901871,7.541845388952902
t26,c3,4.6569407078492855,5.0519192607663665,5.43367467283703,5.891757913412664,6.3884596337337385,6.871212606235295,7.453994690495462
t26,c4,4.010420686980453,4.470240153529433,4.926220312062088,5.4875966064508646,6.112945545978965,6.736487410269238,7.50886724001128
t26,c5,9.125626026092725,9.89961624593239,10.647694725463369,11.545343333114307,12.5186677601415,13.464658565351558,14.606663948134553
t26,c6,4.5517022710881925,4.937755023126364,5.310883453383905,5.75861484128008,6.24409200113058,6.715935629632499,7.285547892894829
t26,c7,4.585821009978866,4.941132324559062,5.282351296836572,5.6891746932046,6.1273298330580594,6.550463853988772,7.0579965112831164
t26,c8,0.9707034367366679,1.0967814739900068,1.2234210632601719,1.3813471790797722,1.5596592918442054,1.7397449486542198,1.9657085335624278
t27,c0,5.131975565772362,5.567244213096568,5.987940882810621,6.492751260525239,7.040119426039652,7.572115990867323,8.214345214776491
t27,c1,1.2885954465925513,2.2498343659869846,3.7044956158836992,6.447087525603173,11.220134094523104,18.474665598128972,32.25600220200896
t27,c2,4.663338982296206,5.058860205034689,5.441140119359356,5.89985273069073,6.397236880556059,6.8806531181069035,7.464235899638472
t27,c3,4.624770537926787,5.01702057700609,5.396138820762704,5.8510576199996,6.344328122328873,6.823746234858991,7.402502457538651
t27,c4,3.9997423969533825,4.458337531691027,4.913103581091639,5.472985134815112,6.09666899781743,6.718550597165294,7.488873860657359
t27,c5,9.132571901734156,9.907151236205443,10.655799107915545,11.554130951497982,12.528196214322037,13.474907050626085,14.617781658966644
t27,c6,4.57349868620114,4.9614001017805025,5.3363153057925565,5.786190713356201,6.273992643385799,6.7480957561383805,7.3204356814058364
t27,c7,4.611899697848211,4.96923159998497,5.3123910193609944,5.721527942652282,6.162174787067633,6.587715090327015,7.098133988868953
t27,c8,0.9756591408443875,1.1023808406453839,1.229666959338434,1.3883993307776854,1.5676217752008315,1.7486268180925468,1.9757440083384354
t28,c0,5.080606270034409,5.511518029142119,5.928003671082259,6.427761071974976,6.969650271969875,7.496321735670318,8.132122467761526
t28,c1,1.4358942012164193,2.407082500094891,3.8217477442742016,6.387533969571075,10.675898291181689,16.95022510064196,28.414760765702766
t28,c2,4.617696272158765,5.009346307194361,5.3878846339168565,5.842107568037358,6.3346235406877245,6.813308312803603,7.3911792428399705
t28,c3,4.596469808842875,4.986319520814464,5.363117795911156,5.81525277407265,6.305504766675435,6.7819891375184,7.357203730850317
t28,c4,3.992230980045745,4.449964884507298,4.903876894559003,5.462707004626475,6.085219604820182,6.705933325965827,7.474809941496228
t28,c5,9.148975231361396,9.924945814681585,10.674938358839547,11.574883727451242,12.550698542729574,13.499109799252228,14.64403716437641
t28,c6,4.599531594920977,4.989640992362134,5.366690259146125,5.819126412043695,6.309704969768877,6.786506734889134,7.362104488365038
t28,c7,4.640042342167655,4.999554748063097,5.344808188150125,5.756441738789034,6.199777489777669,6.6279145167697475,7.141448083551823
t28,c8,0.9807224009803797,1.1081017330466896,1.2360484131014526,1.3956045387136051,1.5757570721610157,1.7577014550124779,1.9859972878471863
t29,c0,5.028347004730698,5.454826392828963,5.86702805122452,6.361644932814494,6.897960244583736,7.419214350140969,8.048475217229328
t29,c1,1.6452259562306806,2.6227791686123743,3.9810403562842525,6.32938716086646,10.062983101616357,15.274309904381395,24.349933017057346
t29,c2,4.575334570576617,4.963391696739266,5.33845739843644,5.788513394054947,6.2765111365255475,6.750804562768258,7.323374235543771
t29,c3,4.572295072677591,4.960094403743186,5.334910940839451,5.784667954114257,6.272341508683384,6.746319851110835,7.318509152945032
t29,c4,3.9879661271283715,4.445211039898916,4.898638141143998,5.456871259645314,6.0787188370253835,6.6987694570785035,7.466824690856885
t29,c5,9.17474181010981,9.952897786508016,10.705002560884237,11.60748247709533,12.58604551374774,13.53712781404405,14.685279678127808
t29,c6,4.629601932208368,5.022261746125192,5.401776046226637,5.857170088952305,6.350955899936285,6.8308748498394944,7.410235686192793
t29,c7,4.669991510058728,5.031824389908735,5.379306269410674,5.793596710096824,6.2397939730845655,6.670694411863912,7.187542582667914
t29,c8,0.9858425035509192,1.1138868507580013,1.2425015079332884,1.4028906355530177,1.583983699622214,1.7668779678861044,1.9963656752812105
t30,c0,4.975816584810163,5.397840603912778,5.80573605070697,6.295185740680044,6.825898243313293,7.341706881995532,7.96439395106307
t30,c1,1.945152761559242,2.9172747923473743,4.192644580419955,6.2732685705001465,9.386414183880829,13.489952561499694,20.231777850742535
t30,c2,4.536645067066101,4.92142074193522,5.293314849171127,5.739565124627793,6.22343630759128,6.693719059445796,7.261447023702915
t30,c3,4.552461476597204,4.93857862067129,5.311769287240205,5.7595753549190185,6.245133490394089,6.717055820502752,7.286763092784239
t30,c4,3.986997772323477,4.444131657243188,4.897448657675433,5.455546226449063,6.0772428072884725,6.697142867136698,7.465011602346052
t30,c5,9.209698260328313,9.990819069003459,10.745789418634953,11.651707850601277,12.633999285369338,13.588705280127261,14.741231688401012
t30,c6,4.663469804644721,5.059002123084255,5.441292761646721,5.900018241410207,6.397416344574415,6.880846143577204,7.4644452965692905
t30,c7,4.701464560224705,5.06573598506022,5.415559692079785,5.832642211465631,6.281846586738627,6.715651046027869,7.235982475500087
t30,c8,0.9909669140721491,1.1196768359502853,1.2489600322685281,1.4101828627668664,1.592217248801281,1.7760622016919632,2.0067427864666025
t31,c0,4.923616191707551,5.34121283304806,5.744829122380456,6.229144084056161,6.754288977676951,7.264686361091636,7.880840932581899
t31,c1,2.3779935350267776,3.3169877322873123,4.467618538216678,6.219759179451481,8.65906610411122,11.66281197660459,16.268086384824983
t31,c2,4.501973359325072,4.883808352358232,5.252860226268393,5.695699994863434,6.175873149880717,6.6425617245653426,7.205950778071866
t31,c3,4.537143331016027,4.921961266155624,5.293896218867447,5.740195506407186,6.224119833393032,6.694454236839872,7.262244555187684
t31,c4,3.9893461928629694,4.4467493386817205,4.900333351792554,5.458759651071791,6.080822423492723,6.7010876167360784,7.469408641816752
t31,c5,9.253591435827659,10.038435045377732,10.79700356349602,11.707239578470862,12.694212587935406,13.65346868592078,14.811488004220033
t31,c6,4.700854326063263,5.0995574137046695,5.484912670065499,5.9473155045116215,6.448700979915866,6.936006174800319,7.524283727342271
t31,c7,4.734155555925819,5.100959892672249,5.453216051357848,5.873198697432643,6.325526554359677,6.7623474140773565,7.286296897521083
t31,c8,0.9960418549051425,1.1254109261745198,1.255356207737687,1.4174046927700847,1.6003713134992972,1.7851577733617217,2.0170197197968034
t32,c0,4.872322879393755,5.285569077053958,5.684980567397648,6.1642500264142885,6.683924058783981,7.1890042177497495,7.798739806192095
t32,c1,2.994737834433414,3.845962420351154,4.810881100516385,6.169395942428424,7.911533355161678,9.896468590812992,12.709441827201978
t32,c2,4.471619802090346,4.850880357340294,5.217443980813764,5.657298000451846,6.134233694431469,6.597775724871637,7.1573662525948825
t32,c3,4.52647473883137,4.910387817034382,5.281448205722059,5.726698069705237,6.209484502003571,6.678712965969396,7.245168187999788
t32,c4,3.9950021001036333,4.453053730571062,4.907280813744002,5.466498823543404,6.089443527280546,6.71058810331697,7.479998417779616
t32,c5,9.30608767566159,10.09538375522234,10.858255683009594,11.773655527453132,12.766227700461233,13.730925722107408,14.895514561039525
t32,c6,4.741433735541166,5.143578566902177,5.532260343860684,5.998654800395307,6.504368409602782,6.995880192411963,7.589235961387662
t32,c7,4.767737611599777,5.137143899953533,5.491898811752065,5.914860633402306,6.370397108866429,6.810316587177709,7.337982742056392
t32,c8,1.0010129329948,1.1310276636333088,1.2616214803346852,1.42447872221745,1.60835849870911,1.7940671968463258,2.0270863274259017
t33,c0,4.822484168322063,5.231503294345908,5.626829227480297,6.101196266709767,6.6155545832306055,7.115468306240907,7.718966944346682
t33,c1,3.8021438665849216,4.483819777837928,5.196791690829459,6.122669220682017,7.213504141803235,8.360523001208353,9.859458163943112
t33,c2,4.445840236306018,4.822914296982145,5.187364625617565,5.624682820177347,6.098868907606769,6.559738547996703,7.1161029515277745
t33,c3,4.520550198082349,4.903960786200443,5.274535507228413,5.719202599603471,6.2013571300231325,6.6699714376496955,7.235685246717672
t33,c4,4.0039267146944075,4.463001607268381,4.918243408719917,5.4787106807436246,6.103047008628366,6.725579187426282,7.496708322141508
t33,c5,9.366772044920378,10.161215070911885,10.929061635020702,11.850430740029552,12.849475409145803,13.820464161441539,14.99264720554338
t33,c6,4.784845916265847,5.190672752916878,5.582913268536906,6.053577994691517,6.563921876475256,7.059933901096039,7.658722387117582
t33,c7,4.8018657028695175,5.173916249895117,5.5312105438901,5.957199981745095,6.415997247059212,6.859065726706181,7.390508985142293
t33,c8,1.0058258112196592,1.1364656537277307,1.2676873665491133,1.431327627359389,1.616091499293873,1.80269308634388,2.036832574775563
t34,c0,4.774613717377241,5.179572709800972,5.570974434990079,6.040632663720919,6.549885195816209,7.044836518843695,7.642344519978494
t34,c1,4.564768941542198,5.040897628455715,5.50890334250635,6.080021065652814,6.710347570186901,7.333347924009868,8.09825352218
t34,c2,4.42484694889066,4.80014046332313,5.162869855062262,5.598123030174113,6.070070007718192,6.5287634185750205,7.082500665660923
t34,c3,4.518363331202033,4.901987099169808,5.27279639308384,5.717779185832686,6.200315047405181,6.669335956326431,7.235584308188887
t34,c4,4.0160518312046785,4.476516943169772,4.933137356238422,5.495301894835102,6.1215289043573,6.745946301276622,7.5194106512115875
t34,c5,9.435147734813247,10.235390046804483,11.008841747699062,11.936936675424512,12.943274184396055,13.921350973584119,15.102090735404383
t34,c6,4.830689437168501,5.240404493292938,5.636403058093936,6.111577214351252,6.626810691499506,7.1275749982243735,7.732100465740321
t34,c7,4.8361799567612955,5.210889186415938,5.57073671448219,5.9997702836457805,6.46184612583418,6.908080784054816,7.443321749471393
t34,c8,1.0104269148129934,1.1416643632306485,1.2734863437004162,1.4378751693055398,1.6234842350157188,1.810939422384111,2.046149971062557
t35,c0,4.729188023992571,5.13029423499521,5.517972162656161,5.983162061181299,6.48756956271545,6.9778119169402135,7.5696352246398835
t35,c1,4.774956579924576,5.180175484789103,5.571844932751559,6.041844220834783,6.551489143975128,7.04684265929281,7.644861472103955
t35,c2,4.408809727200977,4.782743044239238,5.144157775440757,5.577833437987534,6.048069911554397,6.505100854081253,7.056831160115426
t35,c3,4.335119073264856,4.772416251959316,5.20098940965112,5.722448910866463,6.2961907741460665,6.861602133726857,7.553753653371939
t35,c4,4.03127988957482,4.493490992353064,4.9518428179122544,5.5161389710316495,6.144740507042741,6.771525568765027,7.547922739480967
t35,c5,9.510635824089402,10.317280660427686,11.096920541167345,12.032440907765615,13.046829853540727,14.032731973084642,15.222918517409784
t35,c6,4.878525237001959,5.292297487791554,5.692217419992909,6.172096978267971,6.692432544010604,7.1981556586762006,7.80866742682986
t35,c7,4.870309423197072,5.247663018071993,5.610050030657213,6.042111338021099,6.507448101450592,6.956831887893582,7.495850109063164
t35,c8,1.014764162240423,1.146564946093019,1.2789527710957156,1.4440472340908388,1.630453024859463,1.8187128617450572,2.054933049351568
t36,c0,4.686644069946621,5.084141914328635,5.4683322767129745,5.929337309344627,6.429207141947698,6.915039257441478,7.501538500316838
t36,c1,4.749201077756568,5.152004696459037,5.541323205794903,6.00848170239701,6.515023763689824,7.007340733375574,7.601668528445104
t36,c2,4.397856889911819,4.77086124175722,5.1313781077775005,5.563976386798553,6.033044648557446,6.488940185870799,7.039299824390743
t36,c3,3.8726235649173892,4.435917497418778,5.009088792934399,5.733184088412299,6.5619519138866345,7.409831181655293,8.487630992434232
t36,c4,4.049484082165472,4.5137824079009405,4.974204028943281,5.541048394077454,6.17248852818587,6.80210398528855,7.582007160055243
t36,c5,9.592575627098505,10.406170190059742,11.19252713361491,12.13610756643461,13.159236078304861,14.15363233293668,15.354073044574074
t36,c6,4.92787906200261,5.345837258803248,5.7498029993973585,6.23453728130096,6.760136845732889,7.270976131554203,7.88766417009748
t36,c7,4.903876310663131,5.283830681906336,5.648715318977727,6.083754456295013,6.552298389005673,7.004779394470674,7.547512608344
t36,c8,1.0187877080238361,1.1511110827481372,1.284023826244101,1.4497728897416526,1.6369177805508175,1.8259240687805494,2.0630808707997157
t37,c0,4.6473778055303185,5.041545280626876,5.422516768240606,5.879659347219198,6.3753411039351775,6.857102756209605,7.438688113155717
t37,c1,4.726867961189988,5.127777396002864,5.515265135171671,5.980226819091209,6.484386866500948,6.974388715792409,7.565921684593536
t37,c2,4.3920761964593105,4.764590258632163,5.124633248958193,5.556662906011387,6.025114608410254,6.48041090104295,7.030047128038017
t37,c3,3.4236331695745346,4.09663955512158,4.810287683764504,5.749908273763294,6.873070246563274,8.070381763354911,9.656830483623407
t37,c4,4.070508535576329,4.537217444566378,5.0000295214605135,5.569816877035977,6.204535375353743,6.837419723153615,7.621372065080901
t37,c5,9.680225868898441,10.501254489504134,11.294796612402477,12.246998822762372,13.279475966839858,14.282958318423285,15.494367817040501
t37,c6,4.978244752871657,5.400474717114512,5.808569214392067,6.298257752820394,6.829229239909111,7.345289590052362,7.968280526601276
t37,c7,4.936500649023421,5.318982767539117,5.686294896477789,6.124228247090167,6.595889292637498,7.051380548053501,7.597724438641953
t37,c8,1.0224506833952645,1.1552498169639862,1.28864043833592,1.454985440253858,1.6428031965879242,1.8324890428584313,2.070498524506652
t38,c0,4.6117433478256284,5.002888485421847,5.380938817723886,5.8345761882651,6.326457231689885,6.804524905135803,7.381650870211707
t38,c1,4.70876480585308,5.108138821053215,5.49414254357698,5.957323497918535,6.459552692228959,6.947677912076584,7.536945403333377
t38,c2,4.391515559570689,4.76398207131057,5.123979103102906,5.555953612715143,6.0243455184954735,6.47958369376283,7.029149761149915
t38,c3,3.076713316979008,3.825407211546536,4.6485760496638,5.772496064164838,7.1681543885268875,8.710631043466675,10.83029433613814
t38,c4,4.094168615380124,4.563590298446272,5.029092498841628,5.602191778267953,6.240599616674773,6.877162643451644,7.665671756310684
t38,c5,9.772766933107187,10.601644426593088,11.402772656834589,12.364077733912888,13.406425157359692,14.419500603772505,15.642490940038854
t38,c6,5.029088454265845,5.45563072842662,5.867893167577307,6.362582982371093,6.898977375941616,7.4203083424660585,8.049661996543254
t38,c7,4.967805321556995,5.352712939089377,5.722354367005517,6.163064858979187,6.637716929065454,7.096096668775594,7.645905182950995
t38,c8,1.025709919451708,1.1589323729236984,1.2927481996672234,1.4596234546691145,1.6480399121566207,1.83833041443607,2.077098591928463
t39,c0,4.580052759392644,4.968510058868173,5.343962536826564,5.794482640398785,6.282983617213292,6.757766145598084,7.330926265210832
t39,c1,4.695045785664336,5.093256221793675,5.478135319690691,5.939966792984531,6.440732738918744,6.927435802421375,7.514986458596687
t39,c2,4.396183509033473,4.76904593303412,5.129425622687588,5.561859298424306,6.0307490801008505,6.48647114954252,7.036621376679062
t39,c3,2.8243834998059043,3.623367824420697,4.528169288592523,5.8007727337524555,7.431030547690706,9.286654278337233,11.913737745231249
t39,c4,4.120251409061557,4.592663645292274,5.061131428933408,5.637881762253337,6.280356716965828,6.9209751072737165,7.714507589328977
t39,c5,9.869304422053917,10.706369745292978,11.515411692110472,12.48621274703088,13.53885670200846,14.561939525081304,15.797010822336222
t39,c6,5.079853790395271,5.5107017279219015,5.927125684907748,6.426809067612734,6.968618009353403,7.495211468671711,8.130918033437208
t39,c7,4.997421387432006,5.384623670036541,5.756468752115977,6.199806583551898,6.677288339196572,7.13840075534798,7.6914870077036195
t39,c8,1.0285266367547958,1.1621149343926054,1.2962982347731378,1.463631748400891,1.652565619131583,1.8433786809965633,2.0828025433411894
t40,c0,4.552576271055323,4.9387031514245,5.3119032283356145,5.759720587851854,6.2452909671170875,6.717225197176676,7.286946835145373
t40,c1,4.685826906601372,5.083255443252011,5.467378818197781,5.928303469983561,6.4280861452735305,6.9138335510708195,7.500230531927526
t40,c2,4.406049379179217,4.779748577224865,5.140937027298362,5.5743411662749995,6.044283225612197,6.501028021869165,7.05241289052839
t40,c3,2.6448045701260225,3.477999051353044,4.44382041743579,5.834513772858774,7.660424537434765,9.787682648284667,12.87110259494775
t40,c4,4.148516447344935,4.624169444543109,5.095850930098168,5.676557786608741,6.323440137227006,6.9684531873576585,7.767429324121723
t40,c5,9.96887424980671,10.814384590697319,11.631588831820924,12.61218414271794,13.675448053550555,14.70885259496482,15.956384328241482
t40,c6,5.129968014225266,5.565066391010351,5.985598490523453,6.490211394021411,7.037365437353551,7.569153893137623,8.211131886647209
t40,c7,5.0249935960795895,5.414332184850269,5.788228843011213,6.234012696553747,6.714128856138252,7.177785361883564,7.733923149894854
t40,c8,1.0308670851505877,1.1647593676398635,1.299248006821449,1.466962293721898,1.6563260900946306,1.8475733537669137,2.0875420334983863
t41,c0,4.529542815850051,4.913716113088929,5.285028009167403,5.730579666699441,6.2136933351016586,6.683239845483264,7.250079014922866
t41,c1,4.6811864578075575,5.078221414667417,5.461964386135322,5.922432576919222,6.421720309489595,6.906986671917537,7.492802934532459
t41,c2,4.421043217121228,4.79601411794012,5.158431696564131,5.593310714931346,6.064851992632535,6.523151096811764,7.076412334674526
t41,c3,2.5198326160746807,3.3774092415930204,4.389513875997376,5.873444424930339,7.85903641890342,10.214145501797095,13.690333712119429
t41,c4,4.178696726327319,4.657810078651584,5.132923026756101,5.717854500707372,6.369442892643837,7.019148385011926,7.82393703885622
t41,c5,10.070449455818338,10.924574900572114,11.750105828046218,12.740692655359474,13.81479041243001,14.858724555939471,16.11896768366632
t41,c6,5.178849096216991,5.618093323301945,6.042632477825809,6.552053603254501,7.104421223275631,7.641276844203295,8.289371947770995
t41,c7,5.050185977457267,5.441476482389792,5.8172476398964825,6.265266393172862,6.747789574610544,7.2137705831234005,7.77269652100717
t41,c8,1.032703118022526,1.1668338702771965,1.3015620413693418,1.4695750369474456,1.6592761010047357,1.850863986923891,2.0912600645135058
t42,c0,4.511140749605715,4.893753275095101,5.263556651133752,5.707298176506649,6.188449110458411,6.6560880053609,7.2206242907413385
t42,c1,4.68116539735591,5.07819856797299,5.461939812998171,5.922405932155967,6.421691418452826,6.906955597688781,7.492769224742144
t42,c2,4.441055433199947,4.81772367067037,5.181781762299561,5.618629296344243,6.092305044457946,6.552678677261099,7.108444297663531
t42,c3,2.436799019267162,3.3127249909809087,4.360382630957634,5.917239335207704,8.029965329542547,10.569462133275854,14.368735818294637
t42,c4,4.210500092024176,4.693259896376946,5.171988850098879,5.761372140200498,6.417919663002342,7.072569955800397,7.8834837222200145
t42,c5,10.172948879783892,11.035767815971756,11.869701193098487,12.870370448175564,13.955400627067531,15.009960179982713,16.283030361280037
t42,c6,5.225913673090514,5.669149683544285,6.097546984019632,6.611597649578437,7.168985100807609,7.7107195823028825,8.364704473593012
t42,c7,5.072687378138903,5.465721300932415,5.843166728934767,6.293181656119465,6.777854747974739,7.245911962280685,7.807328227557509
t42,c8,1.0340126862521741,1.1683135293768208,1.3032125489242694,1.4714386013599898,1.6613802248600515,1.8532110628960414,2.093911986147734
t43,c0,4.497518646099778,4.8789758125094576,5.247662508722572,5.690064086325265,6.169762108876547,6.6359888941191185,7.198820472832407
t43,c1,4.685767635653621,5.083191145237212,5.467309661412707,5.92822848297012,6.42800483651722,6.913746098103534,7.500135661634441
t43,c2,4.465936238976221,4.844714742665915,5.210812452760886,5.650107404725002,6.126436899108487,6.589389753701276,7.148269025051406
t43,c3,2.387394073086724,3.277860715881861,4.352894138849547,5.965522442869785,8.17558545675745,10.856915867094372,14.906402934296953
t43,c4,4.243611044760376,4.730167224060422,5.212660854522337,5.806678996027719,6.468389543059805,7.128187940460597,7.945478651852599
t43,c5,10.275247777147262,11.146743197099994,11.989062585594983,12.999794543495941,14.095735756368155,15.160899931477166,16.446772071906686
t43,c6,5.270585729835712,5.717610601998482,6.1496699202019185,6.6681147839695445,7.230266884101852,7.77663221007946,8.43620748268887
t43,c7,5.0922168035909365,5.48676387437153,5.865662435949617,6.317409883259768,6.803948926298389,7.273808122037978,7.8373857933473365
t43,c8,1.0347802388324028,1.1691807741175402,1.3041799298547092,1.472530857296632,1.6626134753755308,1.8545867103633757,2.0954663070657538
t44,c0,4.488786070374214,4.869502583135995,5.23747342139564,5.679016013059302,6.157782633289226,6.623104172544447,7.184842933246604
t44,c1,4.694960197649816,5.093163374629373,5.478035456399322,5.939858510768055,6.440615328023867,6.927309519206447,7.514849464667448
t44,c2,4.49549494105482,4.876780466866019,5.245301268685836,5.687503783121716,6.166985960584922,6.633002962262014,7.195581289083552
t44,c3,2.3664842868276557,3.2689305367251986,4.364673708436316,6.017867261590249,8.297235669214318,11.078463115462675,15.303176353081422
t44,c4,4.277693013073368,4.768156900245432,5.25452561078683,5.853314525876922,6.520339508576756,7.18543698448309,8.009291651863133
t44,c5,10.37619038074105,11.256247250365657,12.106841467261507,13.12750271519797,14.234210301963287,15.309838501631342,16.6083428709432
t44,c6,5.3123058416397475,5.762869206220968,6.19834855475602,6.720897246596905,7.287499145986935,7.838189308643814,8.502985548243794
t44,c7,5.108528422770641,5.504339324573217,5.884451591160849,6.337646096326181,6.825743643233001,7.297107913199512,7.862490861995505
t44,c8,1.034997019306381,1.169425710726173,1.3044531480055177,1.4728393439928533,1.6629617832806387,1.8549752355506754,2.0959052951351085
t45,c0,4.485014251783554,4.865410857648883,5.233072498894723,5.674244072975971,6.15260839717074,6.617538937967829,7.178805683147863
t45,c1,4.70867326345344,5.108039514482458,5.494035732764986,5.957207682474165,6.459427113021157,6.94754284329863,7.536798878693342
t45,c2,4.529499180521626,4.913668776828935,5.284977095876085,5.730524461188423,6.213633475517494,6.683175462525103,7.250009171322354
t45,c3,2.3713100033776557,3.283785988190499,4.3943164285744185,6.0737977013914115,8.39516660146288,11.23429439375739,15.557231431099531
t45,c4,4.312391135344009,4.806833376239545,5.29714722284737,5.90079316038545,6.573228656260623,7.243721010544242,8.074258300986443
t45,c5,10.474604329530925,11.363008180901371,12.2216699382558,13.252011743323584,14.369216001774056,15.455046097771572,16.765866253303205
t45,c6,5.350540759356861,5.804347019525168,6.242960697587754,6.769270393939921,7.339950367455829,7.89460408072227,8.564185140751922
t45,c7,5.121416092935448,5.518225536769684,5.899296741257228,6.35363455440085,6.842963461823303,7.31551687800494,7.8823261610322195
t45,c8,1.0346612499108134,1.1690463305378946,1.3040299627819065,1.4723615316252077,1.6624222921879988,1.854373452258535,2.0952253503227203
t46,c0,4.4862365979806,4.866736877171909,5.234498720955298,5.675790531977958,6.154285229629679,6.619342482639156,7.180762195509588
t46,c1,4.726800105240333,5.127703784848992,5.5151859614870204,5.9801409707084545,6.484293780712987,6.974288595845446,7.565813072970546
t46,c2,4.567674227225125,4.9550816411578715,5.329519381771535,5.778821862340889,6.266002565050918,6.739501896252418,7.311112933059686
t46,c3,2.4010471240328943,3.3217487253430145,4.441268771816732,6.132789586280816,8.468550326939416,11.32268308636457,15.66446061517581
t46,c4,4.347005491178236,4.845543830753293,5.339931861951751,5.948608835767912,6.626666406196889,7.302781342393706,8.140304205455436
t46,c5,10.569316793651042,11.465753685244295,12.332179551707405,13.37183781476958,14.49914395057164,15.594792235473701,16.917464963479
t46,c6,5.384793085546341,5.841504457692896,6.282925990035611,6.812604940488799,7.386938211396842,7.945142627435853,8.619010115680886
t46,c7,5.1307172705863255,5.528247373524151,5.910010654364457,6.3651736058364,6.855391200101526,7.328802836586625,7.896641521197361
t46,c8,1.0337781983722887,1.1680485854683105,1.3029170133358765,1.4711049163650167,1.6610034659171582,1.8527908015792354,2.0934371399598426
t47,c0,4.4924490117322256,4.873476196965005,5.241747306964241,5.683650206424927,6.162807510021485,6.628508761181927,7.190705912216508
t47,c1,4.7491969559988565,5.152000225114333,5.541318396566723,6.00847648772924,6.515018109402081,7.007334651813594,7.601661931075281
t47,c2,4.609702454780942,5.000674493978014,5.378557522890523,5.831994139555269,6.323657504647886,6.801513612766761,7.378384174998404
t47,c3,2.4566711837444304,3.3835289620307423,4.505793929118169,6.194273016442326,8.515484464185144,11.339940822967575,15.618296195319017
t47,c4,4.251034613241209,4.7885257495475875,5.3268542972291515,5.996240259399442,6.749742951885356,7.508552554372222,8.457916841337784
t47,c5,10.659172030146893,11.563229996069765,12.437021797593498,13.48551873404641,14.622408683203044,15.72737164167183,17.06128909562317
t47,c6,5.414610760778074,5.8738511198611665,6.317716973402968,6.8503289604038535,7.42784253604685,7.989137945133498,8.666736897446786
t47,c7,5.1363161887203255,5.53428009815825,5.91645997988363,6.372119629959008,6.862872176363063,7.336800425410612,7.905258766521749
t47,c8,1.0323601256077897,1.16644632892114,1.3011297526508252,1.4690869459542433,1.6587250044633721,1.8502492581628907,2.090565492833755
t48,c0,4.5036099937017395,4.885583797924111,5.254769835885325,5.6977705931692775,6.178118308946817,6.644976542246357,7.208570408580237
t48,c1,4.775682862284827,5.180732534263003,5.572221903225214,6.041985299145124,6.5513518644970485,7.0464140184142865,7.644055815218111
t48,c2,4.65522313514926,5.05005601209103,5.4316706251447,5.889584915476449,6.3861034422873635,6.8686783658554145,7.451245508448771
t48,c3,2.5410995427897634,3.471323018787405,4.589023185788783,6.257635709903325,8.532971635253709,11.28042664595814,15.409866484359524
t48,c4,3.755440679785528,4.427651733361545,5.130560549465626,6.0431568858748514,7.118080918292709,8.24810697556157,9.724489949707385
t48,c5,10.74305001120196,11.654222090371519,12.534889837978772,13.591637490896655,14.737473729065922,15.8511317401931,17.195545910269775
t48,c6,5.439596064338984,5.900955552623796,6.3468695908978034,6.881939274816036,7.462117742292535,8.026003205734515,8.706728886129298
t48,c7,5.138146200590148,5.536251900107047,5.918567948239296,6.374389944739155,6.86531734077319,7.339414445142206,7.908075321586746
